,airline_id,flight_number,departure_datetime,arrival_datetime,departure_time,arrival_time,booking_code,passenger_name,seat_number,class,fare,extras,loyalty_pts,status,gate,terminal,baggage_claim,duration_hrs,layovers,layover_locations,aircraft_type,pilot,cabin_crew,inflight_entertainment,meal_option,wifi,window_seat,aisle_seat,emergency_exit_row,total_stops,reward_program_member,airline_name
8745,10,6318,2023-10-22 11:14:17,2023-07-14 08:02:28,21:02:12,04:24:40,BYVO,Jfswn,RSN,business,461.13,Meal,0,confirmed,GateBF,B,ClaimYMW,9.75,1,WIK,TypeASV,Pilot_HAZW,Crew_WZSV,Yes,Vegan,Available,False,False,False,0,True,Allegiant Air
8746,14,6000,2023-10-05 11:39:46,2023-01-03 09:21:51,16:08:51,08:57:50,BHIA,Nwuok,JCE,first,219.8,No Extras,0,pending,GateKD,D,ClaimICT,8.84,1,YDE,TypeVUQ,Pilot_TQPH,Crew_GDEX,Yes,No Meal,Available,False,False,False,1,False,Lufthansa
8747,2,5131,2023-12-19 10:47:40,2023-03-04 18:25:59,18:53:31,10:49:35,BULP,Fvlxn,KCB,first,233.08,Meal,0,cancelled,GateZM,D,ClaimQYP,4.64,0,TYR,TypeVJT,Pilot_OFLD,Crew_VEAI,Yes,Non-Vegetarian,Available,True,True,False,1,False,Delta Air Lines
8748,3,7729,2023-10-28 02:43:07,2023-05-14 03:48:50,09:52:15,02:49:59,BGLL,Yfsnu,GYE,business,669.82,Meal,0,cancelled,GateSO,A,ClaimNGC,1.34,0,YDI,TypeDTC,Pilot_QEKY,Crew_YJUN,Yes,Vegan,Available,False,True,False,2,False,United Airlines
8749,9,3353,2023-10-30 21:11:54,2023-10-12 04:38:03,17:43:21,12:39:17,BKPH,Qnajz,TTA,business,493.83,No Extras,0,cancelled,GateBS,D,ClaimCQX,5.0,0,AZM,TypeYRK,Pilot_RJKO,Crew_CTCN,No,Vegetarian,Available,False,True,False,1,False,Hawaiian Airlines
8750,11,4055,2023-07-12 04:57:53,2023-05-10 14:54:30,11:46:27,16:23:23,BSHE,Qijrz,YOP,economy,264.41,No Extras,982,confirmed,GateCA,B,ClaimDGQ,1.05,1,DNN,TypeQEI,Pilot_FMHS,Crew_HVVI,Yes,No Meal,Not Available,True,True,False,2,False,SkyWest Airlines
8751,11,9203,2023-02-25 12:43:38,2023-02-15 08:33:52,13:43:14,11:05:46,BQPD,Kqlex,OOY,first,137.41,Meal,0,cancelled,GateNP,C,ClaimYMN,9.58,2,UQP,TypeAKF,Pilot_HWKS,Crew_PDRH,No,No Meal,Not Available,True,True,False,2,True,SkyWest Airlines
8752,10,4157,2023-05-25 06:39:40,2023-05-02 23:41:02,10:30:48,02:26:38,BRLU,Uejbw,MOA,business,961.21,Extra Baggage,0,pending,GateUF,B,ClaimEDJ,7.89,2,SEJ,TypeSNJ,Pilot_KNBQ,Crew_VCTG,No,No Meal,Available,True,True,False,1,False,Allegiant Air
8753,14,7082,2023-12-26 06:39:57,2023-10-28 11:30:54,12:29:58,07:51:19,BDRG,Arppe,NCF,business,704.03,Extra Baggage,4665,cancelled,GateYG,D,ClaimJGR,11.66,0,VEM,TypeVHP,Pilot_WIEB,Crew_FBTM,No,Non-Vegetarian,Not Available,False,False,False,1,False,Lufthansa
8754,9,6863,2023-04-16 21:11:51,2023-02-23 06:40:52,15:10:16,16:51:56,BBBM,Wwxvs,AES,business,231.19,Extra Baggage,0,cancelled,GateHG,B,ClaimAJJ,1.8,0,XDU,TypeGEY,Pilot_TWZD,Crew_KZIL,Yes,No Meal,Available,True,True,False,1,False,Hawaiian Airlines
8755,10,1956,2023-03-25 03:10:37,2023-04-03 06:02:09,08:59:15,11:39:24,BDEZ,Haksh,CNA,first,762.1,No Extras,0,pending,GateTL,C,ClaimLPU,4.43,0,XSS,TypeIMI,Pilot_IYIN,Crew_UHCD,No,Non-Vegetarian,Not Available,False,True,True,0,True,Allegiant Air
8756,9,4858,2023-12-11 02:10:05,2023-05-06 09:25:27,07:54:49,18:39:08,BLKC,Seuwt,ZBH,economy,210.7,No Extras,0,confirmed,GateNX,B,ClaimSQU,3.76,0,BLT,TypeENS,Pilot_CJMP,Crew_YXMH,No,Vegan,Available,True,False,False,2,True,Hawaiian Airlines
8757,5,5808,2023-05-13 18:54:05,2023-05-13 14:58:03,12:55:03,12:02:02,BKIZ,Zrbws,HFJ,business,609.75,Extra Baggage,0,confirmed,GateWO,A,ClaimAJY,5.16,0,JDE,TypeVHF,Pilot_JDGU,Crew_GNZQ,No,Non-Vegetarian,Available,False,True,False,2,False,JetBlue Airways
8758,8,7138,2023-11-01 21:19:34,2023-08-05 07:59:32,02:16:47,16:32:11,BVHU,Jrpem,AQN,economy,588.88,Meal,0,confirmed,GateQX,D,ClaimDQA,11.16,0,NYX,TypeDTT,Pilot_TYLC,Crew_NTQT,Yes,No Meal,Not Available,True,False,True,0,False,Frontier Airlines
8759,11,9432,2023-04-26 04:16:43,2023-04-29 21:49:17,10:22:59,07:16:36,BHJF,Bkluh,YLT,first,152.88,No Extras,2384,pending,GateBN,A,ClaimTZC,5.65,2,XZF,TypeYED,Pilot_FDHE,Crew_ADYG,No,Vegan,Not Available,False,False,True,0,True,SkyWest Airlines
8760,1,8884,2023-06-11 15:06:32,2023-06-22 13:10:26,15:26:01,19:24:07,BWRF,Loovq,GEW,first,680.68,Extra Baggage,697,pending,GateID,C,ClaimJOO,3.79,1,DEV,TypeTIA,Pilot_OXQL,Crew_JYCF,Yes,Vegan,Not Available,False,True,False,0,False,American Airlines
8761,10,8041,2023-12-29 01:13:34,2023-09-27 05:23:41,01:51:43,23:59:45,BULP,Jgtty,FME,business,579.42,Meal,2730,cancelled,GateOC,A,ClaimMXH,1.92,1,EFO,TypeXGC,Pilot_UEOR,Crew_QFXD,No,Non-Vegetarian,Not Available,True,False,False,2,True,Allegiant Air
8762,1,2955,2023-03-03 04:30:59,2023-08-08 17:20:28,05:19:26,16:11:55,BXUP,Zvjwr,DJM,economy,811.94,No Extras,0,confirmed,GateLB,A,ClaimVYP,6.57,2,GBB,TypeMJK,Pilot_TROH,Crew_EYPU,Yes,No Meal,Not Available,False,True,True,0,True,American Airlines
8763,7,5991,2023-04-21 23:32:31,2023-06-16 00:19:12,15:33:31,18:00:04,BWDR,Npmkc,UMT,business,912.78,Meal,1224,cancelled,GateHZ,A,ClaimPNI,10.78,0,XKY,TypeJCA,Pilot_YKXL,Crew_QWGP,Yes,Vegan,Not Available,False,False,True,2,True,Spirit Airlines
8764,14,5065,2023-05-25 05:21:13,2023-04-11 11:43:57,01:42:43,05:11:12,BMCZ,Zqegf,ZGL,economy,721.91,Extra Baggage,0,cancelled,GateQM,A,ClaimTCR,9.13,1,JPS,TypeQWQ,Pilot_FSJT,Crew_TKCO,No,No Meal,Available,True,True,False,2,False,Lufthansa
8765,5,3803,2023-02-08 12:58:23,2023-11-25 07:25:03,14:09:35,07:15:34,BLTS,Fftgf,RYU,economy,338.25,Extra Baggage,0,cancelled,GateUS,A,ClaimTUN,6.95,1,SPG,TypeNMA,Pilot_PNWU,Crew_VAYL,No,No Meal,Not Available,False,False,True,0,True,JetBlue Airways
8766,17,2024,2023-01-23 23:48:42,2023-09-06 15:26:33,19:34:19,18:51:44,BWES,Ewgor,CEY,economy,360.93,Meal,2487,pending,GateAH,D,ClaimWOJ,7.53,2,GSD,TypeMGP,Pilot_GWNO,Crew_NCTW,No,Vegan,Available,True,True,False,1,False,Qantas
8767,6,9792,2023-03-02 17:15:27,2023-06-20 05:11:58,11:22:50,23:20:12,BSYL,Ekwxy,BHA,economy,346.33,Meal,0,confirmed,GateXF,B,ClaimUKN,7.18,1,XIB,TypeHMH,Pilot_NXIE,Crew_SWMQ,No,No Meal,Available,False,False,True,2,True,Alaska Airlines
8768,16,3329,2023-11-02 12:10:40,2023-04-22 03:03:21,20:33:26,06:42:17,BYEB,Tnuhh,PWP,economy,870.44,Meal,2138,confirmed,GateIW,C,ClaimWDH,6.11,0,SOT,TypeJJF,Pilot_AAUB,Crew_TKKV,Yes,Vegan,Not Available,True,False,True,1,True,KLM Royal Dutch Airlines
8769,11,3698,2023-02-26 03:06:44,2023-10-01 15:54:49,03:30:20,03:35:01,BZPU,Bpqzj,WGW,economy,509.03,Meal,0,confirmed,GateWP,A,ClaimXWF,10.64,2,SNM,TypeLMO,Pilot_IUSV,Crew_TIBX,Yes,Non-Vegetarian,Available,True,False,True,0,False,SkyWest Airlines
8770,10,5694,2023-11-23 19:15:24,2023-02-01 13:09:49,01:32:00,20:27:27,BDVO,Nltkb,PPC,economy,960.63,Meal,0,confirmed,GateGP,A,ClaimITI,6.07,0,SHX,TypeZXE,Pilot_TNZA,Crew_RIQU,Yes,No Meal,Not Available,True,False,True,0,True,Allegiant Air
8771,15,4026,2023-10-26 13:39:56,2023-06-03 18:10:50,16:42:15,00:04:43,BJVF,Oozcr,CBY,business,672.23,Extra Baggage,0,confirmed,GateOK,A,ClaimFOC,11.81,1,WUE,TypeVTL,Pilot_DVDW,Crew_FJDI,No,Vegetarian,Not Available,False,False,True,2,True,Air France
8772,7,8847,2023-07-06 21:22:10,2023-03-05 21:48:09,15:03:41,03:56:48,BGBD,Txpiw,SFD,first,622.75,No Extras,0,pending,GateRG,B,ClaimUSH,5.49,2,NML,TypeMYM,Pilot_AEZW,Crew_KBAN,Yes,No Meal,Not Available,False,False,False,0,True,Spirit Airlines
8773,2,2011,2023-03-26 04:29:04,2023-11-10 05:35:07,23:03:46,11:56:34,BOMI,Rgjvt,JKZ,business,903.95,Meal,0,cancelled,GateKD,C,ClaimXXR,2.23,2,ASV,TypeWJT,Pilot_RBYC,Crew_HCCM,No,Non-Vegetarian,Available,False,True,False,0,True,Delta Air Lines
8774,12,8043,2023-11-04 02:12:52,2023-04-04 10:44:14,20:29:19,16:56:39,BEQF,Qpjzq,CEE,economy,610.14,Meal,0,cancelled,GateAG,B,ClaimZBE,3.24,2,WOS,TypeQCW,Pilot_NFEC,Crew_AHRI,Yes,Vegan,Available,True,True,True,1,True,Air Canada
8775,19,6624,2023-01-16 06:17:40,2023-10-27 20:07:03,22:11:03,12:51:31,BNEB,Vlgal,AOW,economy,831.7,Extra Baggage,3431,cancelled,GateNS,C,ClaimARG,8.09,2,WHG,TypeKVM,Pilot_EGWR,Crew_JWIN,Yes,Vegan,Not Available,False,False,False,0,True,Singapore Airlines
8776,12,2700,2023-12-10 01:34:38,2023-11-07 00:41:30,16:47:49,11:33:51,BNSS,Ryplj,XWA,first,523.88,No Extras,0,confirmed,GateHP,A,ClaimNRQ,1.14,2,WXC,TypeFDN,Pilot_AUJY,Crew_JBHU,No,No Meal,Available,True,True,True,0,False,Air Canada
8777,16,1218,2023-06-27 05:21:45,2023-10-08 00:52:20,07:01:52,23:20:54,BWMU,Klddj,FNZ,business,618.71,Extra Baggage,0,cancelled,GateFK,B,ClaimDDM,10.81,1,AXY,TypePNR,Pilot_MMDM,Crew_BUIF,No,No Meal,Not Available,True,True,False,1,True,KLM Royal Dutch Airlines
8778,6,9078,2023-01-04 12:08:11,2023-03-13 18:15:36,17:48:26,15:38:46,BLYA,Femki,RZP,economy,296.25,Extra Baggage,0,pending,GateZT,C,ClaimETB,1.56,1,SZR,TypeMLF,Pilot_VCEK,Crew_LWSO,Yes,Non-Vegetarian,Available,True,True,False,0,True,Alaska Airlines
8779,3,9918,2023-11-05 16:59:03,2023-08-26 01:53:14,16:46:16,18:36:58,BCJH,Cxppq,QHD,business,882.51,No Extras,0,cancelled,GateZG,D,ClaimACW,6.6,1,SSO,TypeFQM,Pilot_GPDL,Crew_PBPX,No,Vegetarian,Not Available,False,False,True,2,False,United Airlines
8780,2,8152,2023-09-20 20:15:38,2023-09-18 00:05:02,10:06:16,06:18:30,BMSC,Ghykl,SAK,economy,314.1,Extra Baggage,3369,cancelled,GateNY,A,ClaimPJB,2.86,0,ZOV,TypeHLV,Pilot_FQAJ,Crew_SGIX,No,Vegetarian,Not Available,False,True,True,2,False,Delta Air Lines
8781,5,6826,2023-06-05 09:45:04,2023-05-10 11:50:46,21:52:13,10:55:09,BXZC,Zpqam,IHX,first,965.23,Meal,0,confirmed,GateIJ,B,ClaimMNC,8.11,1,IVX,TypeXEC,Pilot_XTTO,Crew_EWKM,No,Vegan,Not Available,False,False,True,0,True,JetBlue Airways
8782,11,6585,2023-05-20 13:32:38,2023-11-09 23:09:30,12:31:40,09:06:21,BRCL,Hbpvh,HUE,economy,416.4,No Extras,0,pending,GateCR,A,ClaimVCS,3.0,0,LWQ,TypeLQO,Pilot_EYAG,Crew_BJPT,Yes,Vegan,Not Available,False,False,False,2,False,SkyWest Airlines
8783,3,9058,2023-12-06 00:40:52,2023-07-21 07:48:28,09:50:45,01:44:03,BBHU,Zvyxg,OXV,first,463.5,No Extras,3630,cancelled,GateOX,A,ClaimNGS,11.46,1,BMN,TypeMGF,Pilot_ZDHU,Crew_KOOW,Yes,Vegan,Not Available,True,False,True,0,False,United Airlines
8784,3,1811,2023-06-28 18:41:06,2023-05-18 15:35:44,18:17:09,13:51:47,BNSK,Uabrq,XRL,first,517.38,Extra Baggage,332,pending,GateXN,C,ClaimOCJ,4.77,0,LOK,TypeXMH,Pilot_SOYF,Crew_YPXW,Yes,Vegetarian,Available,False,True,True,0,True,United Airlines
8785,5,6456,2023-08-24 13:32:34,2023-09-12 09:22:30,14:05:23,02:19:20,BPNH,Puson,BFK,economy,414.3,Meal,0,cancelled,GateBY,B,ClaimGEZ,6.41,2,WNN,TypeBEI,Pilot_UBJP,Crew_TRKN,Yes,No Meal,Not Available,True,True,True,2,False,JetBlue Airways
8786,11,8677,2023-06-16 11:14:39,2023-03-07 11:26:50,16:46:32,04:21:46,BXTN,Xbkon,TBG,business,596.31,No Extras,0,confirmed,GateTP,A,ClaimHSN,1.92,0,VLS,TypeLHQ,Pilot_LSKN,Crew_VQWO,Yes,Vegan,Not Available,False,True,False,1,False,SkyWest Airlines
8787,3,5909,2023-03-17 05:43:51,2023-01-27 21:14:14,03:27:34,19:32:40,BYLQ,Ckibl,SLI,economy,667.47,No Extras,3804,pending,GateZK,A,ClaimXVU,11.57,0,DPO,TypeRSS,Pilot_HSAU,Crew_OODU,No,No Meal,Available,False,True,True,0,True,United Airlines
8788,13,5709,2023-07-08 22:06:43,2023-11-24 16:54:32,22:49:48,13:43:11,BWLU,Ioicm,OVY,first,213.6,Extra Baggage,2554,confirmed,GateGC,D,ClaimYKB,6.03,1,ODO,TypeXSP,Pilot_FGMI,Crew_ETHR,No,Vegetarian,Not Available,False,True,False,2,True,British Airways
8789,8,5521,2023-01-24 21:37:38,2023-03-19 03:04:49,13:25:21,09:44:15,BLLG,Uzbac,SXX,first,839.04,Meal,2301,confirmed,GateMJ,B,ClaimGFB,2.67,2,QLD,TypeITT,Pilot_EGOZ,Crew_ZIRX,Yes,Non-Vegetarian,Not Available,True,False,True,0,False,Frontier Airlines
8790,10,5037,2023-04-06 01:51:13,2023-11-18 06:22:46,07:08:43,04:11:08,BJPX,Hrent,ZZY,economy,678.03,No Extras,1802,cancelled,GateNR,D,ClaimPSM,2.25,2,CBC,TypeMIC,Pilot_NANZ,Crew_KYCI,No,Non-Vegetarian,Not Available,False,True,True,2,False,Allegiant Air
8791,2,9011,2023-02-05 01:41:22,2023-05-23 14:39:13,10:32:25,03:51:17,BCCA,Nijum,LDZ,economy,756.78,Extra Baggage,0,confirmed,GateNZ,C,ClaimKZS,5.21,1,ZKP,TypePDD,Pilot_GIZQ,Crew_NJGQ,Yes,Vegetarian,Not Available,True,False,False,2,False,Delta Air Lines
8792,4,1431,2023-01-02 16:59:18,2023-06-08 10:20:13,18:26:55,04:40:26,BEHQ,Awyvz,EWO,first,943.03,Meal,0,confirmed,GateXK,D,ClaimMQN,2.8,0,VQM,TypeGBS,Pilot_GJWG,Crew_YPMP,No,Vegetarian,Not Available,True,True,True,1,True,Southwest Airlines
8793,18,9175,2023-01-01 21:08:05,2023-01-31 07:31:55,13:40:10,11:34:44,BPPR,Hikwe,IXO,first,819.01,No Extras,0,confirmed,GateDM,C,ClaimWDI,7.68,1,MRP,TypeZFR,Pilot_KJBR,Crew_AOWQ,Yes,Vegan,Not Available,False,False,False,0,True,Emirates
8794,19,7548,2023-02-03 10:06:17,2023-05-09 16:23:53,12:04:17,04:48:11,BRNL,Sttpw,WOS,first,636.17,Extra Baggage,0,pending,GateZJ,C,ClaimXUR,8.15,2,VJW,TypeIKF,Pilot_MXRY,Crew_HNVP,Yes,No Meal,Available,False,True,True,0,True,Singapore Airlines
8795,4,3539,2023-03-19 12:14:51,2023-07-23 15:06:57,13:42:48,07:29:53,BJBU,Inrzp,SDQ,business,338.41,No Extras,0,cancelled,GateBS,A,ClaimHTF,2.18,1,KUW,TypeVHK,Pilot_CJEX,Crew_KIQL,No,Non-Vegetarian,Not Available,True,False,True,1,False,Southwest Airlines
8796,9,1390,2023-06-10 20:22:20,2023-03-24 16:12:04,10:41:08,16:14:47,BZWC,Rtpxz,MMG,first,617.07,Meal,0,pending,GateCX,D,ClaimUMU,1.12,1,MZD,TypeCYW,Pilot_TGEC,Crew_SJUM,Yes,Vegetarian,Available,False,True,True,1,True,Hawaiian Airlines
8797,16,1082,2023-07-14 12:20:04,2023-07-13 17:59:27,02:07:29,06:50:50,BAIY,Pqfqy,YEL,business,106.74,No Extras,1962,confirmed,GateRM,B,ClaimLAF,9.2,0,QNC,TypeJTJ,Pilot_MNBI,Crew_SCRN,No,Non-Vegetarian,Available,False,True,True,1,False,KLM Royal Dutch Airlines
8798,6,2002,2023-12-06 20:00:23,2023-12-18 16:23:04,12:39:32,00:41:10,BDUP,Usqdj,JZO,business,639.78,Meal,3727,cancelled,GateER,C,ClaimAJT,7.31,0,PSO,TypeRAN,Pilot_OSDQ,Crew_QAQE,No,Non-Vegetarian,Not Available,False,True,False,0,False,Alaska Airlines
8799,4,9672,2023-12-15 12:00:58,2023-08-08 15:03:04,01:46:24,18:13:25,BDXQ,Vxyot,VUV,economy,460.42,No Extras,0,pending,GateAD,A,ClaimKBE,6.26,1,GHY,TypeLWM,Pilot_NIXZ,Crew_RIZM,Yes,Non-Vegetarian,Available,True,False,True,0,True,Southwest Airlines
8800,9,9968,2023-03-07 15:37:36,2023-01-24 00:28:16,05:55:40,04:12:50,BODD,Uhpps,AVH,first,709.23,Extra Baggage,0,pending,GateYB,B,ClaimVAC,10.74,0,UJR,TypeJVX,Pilot_XRLF,Crew_RFHY,Yes,No Meal,Not Available,False,False,True,0,True,Hawaiian Airlines
8801,13,8396,2023-10-26 14:41:54,2023-02-15 09:34:34,13:51:25,10:53:02,BLCT,Tzfeo,UQP,business,318.24,Meal,0,pending,GateHM,A,ClaimFAM,3.95,1,BGK,TypeFZJ,Pilot_DGDM,Crew_PCSD,Yes,Non-Vegetarian,Available,False,True,False,2,True,British Airways
8802,9,4256,2023-09-14 11:11:45,2023-09-20 03:42:05,06:12:14,12:30:25,BWES,Hjkbl,EJN,business,638.28,Meal,2945,pending,GateZD,C,ClaimNMO,7.48,2,HYJ,TypeDKC,Pilot_JIXG,Crew_OQFP,No,No Meal,Not Available,False,False,False,1,True,Hawaiian Airlines
8803,6,4244,2023-03-16 17:54:41,2023-09-30 08:39:18,19:45:07,15:57:55,BFZI,Yqrhh,BAE,first,807.2,Meal,0,cancelled,GateOJ,C,ClaimKLS,4.46,0,NLV,TypeRFJ,Pilot_UTPC,Crew_UOBY,Yes,Vegan,Available,False,False,False,2,True,Alaska Airlines
8804,19,7007,2023-02-26 09:17:47,2023-10-08 18:17:29,11:04:02,03:26:29,BCBY,Nxbhu,JXD,business,148.46,No Extras,0,cancelled,GateAP,C,ClaimGRY,5.76,2,XCK,TypeHZO,Pilot_DNNX,Crew_EKHK,Yes,Vegetarian,Not Available,True,False,False,2,True,Singapore Airlines
8805,14,1522,2023-06-06 04:27:38,2023-02-02 02:42:05,02:58:14,23:04:08,BUJE,Tbysn,UYY,business,693.8,Extra Baggage,0,pending,GateQT,D,ClaimHZH,2.26,1,EQN,TypeNAS,Pilot_XTZX,Crew_HRUV,No,Non-Vegetarian,Available,True,True,True,2,False,Lufthansa
8806,15,2694,2023-08-23 23:50:35,2023-04-08 10:31:37,21:46:07,18:22:13,BGOB,Letyt,TKV,first,971.69,No Extras,2951,pending,GateQZ,C,ClaimVUO,9.08,0,BTX,TypeAHU,Pilot_YVTF,Crew_XFYG,No,Vegetarian,Available,True,True,False,1,False,Air France
8807,3,3252,2023-06-19 00:23:44,2023-11-03 12:18:35,22:25:36,10:38:49,BJKU,Ukxtk,BSA,economy,882.09,Extra Baggage,0,confirmed,GateUP,D,ClaimMEV,1.02,1,KVC,TypeMBA,Pilot_EEJN,Crew_FYXN,Yes,Non-Vegetarian,Available,False,False,False,2,False,United Airlines
8808,5,5837,2023-05-12 06:55:16,2023-09-20 22:11:25,14:19:33,02:27:43,BXHZ,Rjprz,QVF,economy,187.22,Meal,0,confirmed,GateSB,C,ClaimQUH,5.14,2,TFK,TypeRNS,Pilot_YUYF,Crew_SQNI,Yes,No Meal,Not Available,True,False,True,2,False,JetBlue Airways
8809,18,8326,2023-04-12 07:37:38,2023-08-28 21:34:10,06:55:49,14:58:02,BWUL,Izfla,EQJ,first,474.74,Extra Baggage,0,cancelled,GatePK,A,ClaimTTW,10.73,2,LTA,TypeYCP,Pilot_MUHM,Crew_BKNF,No,Vegetarian,Not Available,True,False,True,2,False,Emirates
8810,14,9469,2023-12-30 12:09:15,2023-11-29 22:03:53,11:04:32,10:47:53,BDMR,Jbmih,RIG,business,276.93,Extra Baggage,0,cancelled,GateMZ,A,ClaimTUJ,10.36,1,TGT,TypeGUY,Pilot_YLYS,Crew_FTJW,Yes,No Meal,Not Available,True,True,True,0,True,Lufthansa
8811,16,1147,2023-08-07 21:20:27,2023-11-07 03:48:32,22:44:44,05:34:59,BRCC,Ylmfs,PKM,first,118.22,Meal,0,cancelled,GateGE,C,ClaimKAB,2.58,2,NQI,TypeEGX,Pilot_YPCD,Crew_BLTX,No,Vegan,Not Available,True,True,True,1,True,KLM Royal Dutch Airlines
8812,14,9148,2023-03-25 04:55:52,2023-10-28 14:50:09,15:32:15,23:40:57,BGVQ,Tnwmx,HXA,business,800.63,Meal,428,pending,GateEM,D,ClaimXHW,6.19,2,OGU,TypeCVJ,Pilot_YOKE,Crew_KAXZ,No,Non-Vegetarian,Not Available,False,False,True,2,True,Lufthansa
8813,9,4620,2023-03-18 14:14:03,2023-05-27 20:20:05,04:34:55,00:48:19,BFPE,Pojni,MLT,first,839.3,No Extras,0,pending,GateOP,A,ClaimZZO,2.54,2,BNF,TypeTMU,Pilot_KLEW,Crew_FNIW,Yes,Vegetarian,Available,False,False,False,2,True,Hawaiian Airlines
8814,15,4709,2023-08-28 17:35:01,2023-02-08 06:07:09,21:11:08,14:17:40,BVXQ,Jhrrl,LOC,economy,672.72,No Extras,0,pending,GateWN,C,ClaimPHL,2.17,1,IAE,TypeRAW,Pilot_JYBU,Crew_HNQT,Yes,No Meal,Not Available,True,False,False,2,False,Air France
8815,7,5337,2023-08-12 23:50:21,2023-11-28 09:10:49,06:01:17,08:48:16,BKVL,Urqzk,GSX,economy,136.64,No Extras,3661,cancelled,GateUQ,B,ClaimXJJ,10.34,2,OGK,TypeOLU,Pilot_YJWU,Crew_FCJQ,Yes,No Meal,Available,True,True,True,1,False,Spirit Airlines
8816,14,6094,2023-04-16 11:34:53,2023-05-13 01:25:05,03:11:00,05:14:07,BLDI,Ktnat,FCA,first,123.31,Extra Baggage,0,cancelled,GateYS,D,ClaimOYM,2.93,0,MNN,TypeOLU,Pilot_DCRB,Crew_QFKW,No,Vegetarian,Not Available,False,False,True,1,False,Lufthansa
8817,6,8472,2023-12-14 22:21:19,2023-05-22 13:48:17,15:58:31,12:21:32,BNLJ,Otfze,HOH,economy,580.78,Meal,0,pending,GateAO,B,ClaimJXV,1.59,0,SCG,TypeDEE,Pilot_ZTIK,Crew_JONA,Yes,No Meal,Not Available,True,False,True,0,False,Alaska Airlines
8818,15,4363,2023-11-07 12:05:41,2023-12-04 19:30:59,21:21:21,09:51:56,BHWC,Mijhf,MLY,economy,906.97,Extra Baggage,0,cancelled,GateUM,C,ClaimICO,5.23,0,TEE,TypeNYK,Pilot_MFNV,Crew_BNMJ,No,No Meal,Available,False,False,False,1,True,Air France
8819,8,4023,2023-12-09 17:33:45,2023-01-31 06:31:46,09:07:17,10:37:52,BMPY,Mvftn,GPX,first,216.97,No Extras,0,pending,GateHN,B,ClaimXWL,2.7,2,ESA,TypeUZB,Pilot_PVRH,Crew_DJEH,No,No Meal,Not Available,False,True,True,0,False,Frontier Airlines
8820,2,2817,2023-07-29 07:52:05,2023-05-19 08:15:19,10:45:24,21:11:58,BMMS,Udbua,AAW,first,649.79,Meal,0,cancelled,GateIP,B,ClaimRSE,11.56,0,NFZ,TypePKM,Pilot_HINI,Crew_ZHPE,No,Vegan,Available,True,True,False,1,False,Delta Air Lines
8821,8,1683,2023-10-15 02:01:49,2023-01-17 22:31:58,04:06:01,03:46:26,BVRH,Nypzn,GCV,economy,524.45,Extra Baggage,0,cancelled,GateVY,B,ClaimKNW,7.76,1,JYU,TypeTSA,Pilot_XKNO,Crew_OIHS,No,Vegan,Available,True,True,False,0,False,Frontier Airlines
8822,1,6507,2023-05-28 02:05:21,2023-04-23 01:48:23,20:52:33,03:07:02,BAQX,Iibks,FFD,first,294.22,Extra Baggage,2267,cancelled,GateOO,A,ClaimWJR,3.79,1,OOT,TypeHJC,Pilot_QLTL,Crew_WCDA,Yes,Non-Vegetarian,Not Available,False,True,False,2,True,American Airlines
8823,17,7731,2023-10-20 00:38:02,2023-08-31 18:43:17,18:55:08,15:37:05,BIJI,Xrlfi,ITT,business,449.84,Meal,0,cancelled,GateSC,A,ClaimHAO,10.25,2,ILX,TypeQUN,Pilot_XFDB,Crew_CIIP,No,Non-Vegetarian,Available,False,True,False,1,False,Qantas
8824,19,9808,2023-09-11 05:28:14,2023-10-25 09:34:11,14:16:51,07:18:07,BLXJ,Gchiu,OZE,business,480.08,Extra Baggage,0,confirmed,GateWK,B,ClaimMFY,5.74,0,EVC,TypeTUP,Pilot_LCVN,Crew_UNHE,No,Non-Vegetarian,Available,True,False,True,1,True,Singapore Airlines
8825,5,3910,2023-10-24 19:01:13,2023-01-22 21:46:14,02:45:23,13:18:39,BHDX,Ohxqr,ORF,first,192.93,No Extras,0,confirmed,GateLS,A,ClaimQGL,5.81,0,OVR,TypeJNH,Pilot_CYVQ,Crew_ZJSJ,Yes,Vegetarian,Not Available,False,True,True,2,False,JetBlue Airways
8826,16,3017,2023-01-20 02:04:09,2023-12-02 13:13:28,09:28:49,21:44:27,BNGY,Wandg,GCT,economy,216.34,Meal,0,confirmed,GateSL,C,ClaimHIL,2.73,2,SOM,TypeVNO,Pilot_YMHY,Crew_KHJV,No,Vegetarian,Available,False,False,True,0,True,KLM Royal Dutch Airlines
8827,7,5223,2023-11-24 22:54:31,2023-12-08 22:16:12,16:01:16,15:58:35,BJXJ,Njubc,ELA,business,687.55,No Extras,0,confirmed,GateGO,B,ClaimVGV,2.02,1,AQV,TypeDCV,Pilot_SQYU,Crew_KVGF,Yes,No Meal,Available,False,False,False,1,False,Spirit Airlines
8828,7,3184,2023-04-24 13:25:09,2023-03-27 22:48:01,07:27:08,08:13:21,BOOB,Hpalm,XTZ,business,170.92,Meal,0,pending,GateQO,A,ClaimNFE,2.11,2,BSN,TypeEJQ,Pilot_VZFL,Crew_BULB,Yes,Non-Vegetarian,Available,False,False,False,1,True,Spirit Airlines
